device_id,gender,age,group
471216201965163000,M,44,M39+
8034286110889440000,F,24,F24-26
4618856165609630000,M,26,M23-26
-6390878276136460000,F,24,F24-26
-6035024177016490000,F,40,F33-42
-6330159419915920000,M,24,M23-26
-1562113049525820000,M,32,M32-38
-7593440010024440000,M,22,M22-
-8837110330960560000,M,27,M27-28
5558034075064970000,F,19,F23-
-2603875903462300000,M,27,M27-28
-7525533316946770000,M,23,M23-26
1404404886938210000,M,31,M29-31
6523785700337290000,M,24,M23-26
-7891858886222600000,M,32,M32-38
-6541413784800020000,M,29,M29-31
-8912270112702020000,M,29,M29-31
-7179267494588200000,M,29,M29-31
9083538247910300000,M,32,M32-38
-8478049113845030000,M,25,M23-26
5597107721318180000,M,37,M32-38
-1697165072648700000,F,27,F27-28
5951128874276190000,F,28,F27-28
1675590352377120000,M,22,M22-
7615259063199750000,M,29,M29-31
-757106968147042000,M,34,M32-38
1286880404383390000,M,34,M32-38
-6014981770883020000,F,26,F24-26
-6457353174981970000,M,21,M22-
3182703118293030000,M,40,M39+
5418545481323330000,M,36,M32-38
7478120969706040000,M,27,M27-28
3585705727023970000,M,23,M23-26
-28593019217789900,F,40,F33-42
-482312485058168000,M,27,M27-28
-9020040565436270000,F,55,F43+
2853196806721830000,F,34,F33-42
-1700200639103770000,F,33,F33-42
-6237312819834390000,F,33,F33-42
2020924582317930000,F,33,F33-42
-6363840305389630000,F,33,F33-42
2525016917239550000,F,33,F33-42
-5433907187850120000,F,33,F33-42
5805090827625030000,F,33,F33-42
-1292270485652590000,M,27,M27-28
8781906302414790000,M,42,M39+
2024910537585060000,M,30,M29-31
-7996282629972960000,F,34,F33-42
-1625278187541140000,M,46,M39+
6954334625229350000,M,25,M23-26
4480192977804050000,M,27,M27-28
-2044442718760270000,F,29,F29-32
-5581637359972080000,F,26,F24-26
1832513654308900000,M,30,M29-31
375525212990113000,M,30,M29-31
-4401760730293000000,M,35,M32-38
512162855457898000,M,35,M32-38
3856975879332340000,M,27,M27-28
-4848479767947340000,M,38,M32-38
274785524281015000,F,24,F24-26
5494228656255320000,F,24,F24-26
-1345494168276270000,F,24,F24-26
3910730594576390000,F,24,F24-26
9174252457907030000,F,24,F24-26
-6440390121319000000,M,29,M29-31
-6377994898070520000,M,30,M29-31
2768468416646370000,M,21,M22-
-6760864110883700000,F,26,F24-26
1845129393524630000,F,27,F27-28
5360552845907930000,M,27,M27-28
-3660668700824310000,F,72,F43+
-1011916856588020000,F,47,F43+
6675816951410310000,F,33,F33-42
3467861206698180000,F,27,F27-28
5550069741015630000,F,27,F27-28
1603785287237260000,F,33,F33-42
8631355392518520000,F,30,F29-32
2062344477239480000,M,46,M39+
6577405988824630000,M,29,M29-31
-2999772651464510000,F,34,F33-42
1155947725349510000,F,42,F33-42
-766169448849734000,M,28,M27-28
8685459837676930000,M,26,M23-26
-9012873602810430000,M,24,M23-26
-465142462502226000,M,24,M23-26
-6232499404054920000,M,24,M23-26
-390109778769836000,F,25,F24-26
-7508912584886480000,F,34,F33-42
-9060640457747840000,M,31,M29-31
-687203085679585000,M,31,M29-31
-8796253699605120000,M,31,M29-31
-4329283034740370000,M,31,M29-31
392823052045118000,F,47,F43+
-9086230035265080000,M,34,M32-38
-4496974141522210000,M,38,M32-38
6022809387774680000,M,28,M27-28
1986066981566050000,M,34,M32-38
1446997008540010000,F,32,F29-32
7123950182081100000,M,22,M22-
8033482511417040000,F,24,F24-26
-8273050274978650000,F,20,F23-
-6619064823321950000,M,23,M23-26
-8865076718157520000,M,34,M32-38
7323206699360010000,F,26,F24-26
3082580316704360000,F,26,F24-26
403483711834446000,M,32,M32-38
-6781707723845390000,M,23,M23-26
4416405481097280000,M,33,M32-38
-821194472848646000,M,32,M32-38
1309777135761580000,F,27,F27-28
5593675736398770000,M,20,M22-
9046565327617750000,M,42,M39+
-7928932402372720000,F,29,F29-32
-5581142581696470000,M,34,M32-38
3646850038673950000,M,34,M32-38
6504726397549640000,M,20,M22-
-2455484526933840000,F,34,F33-42
-6734352043684410000,M,60,M39+
8185318604030960000,F,32,F29-32
-2802813809539020000,M,18,M22-
-2853417762955850000,M,55,M39+
4578021565109370000,M,27,M27-28
7199820274699730000,F,30,F29-32
330701536243983000,M,19,M22-
436862645633890000,F,35,F33-42
-3041020980021790000,F,28,F27-28
-477542191031427000,M,28,M27-28
9119025260767050000,M,28,M27-28
-5611832677502620000,F,26,F24-26
6156335917734170000,M,30,M29-31
8289266203718150000,M,26,M23-26
8133353860167150000,M,33,M32-38
5931624024222640000,M,22,M22-
-4546016360514420000,M,27,M27-28
7697961609130640000,M,29,M29-31
-9122047117265160000,M,41,M39+
1816492774699250000,M,28,M27-28
7456657754709430000,M,34,M32-38
-3607175678553670000,M,29,M29-31
6125422369779370000,F,31,F29-32
5366697736487680000,F,28,F27-28
6882593075691530000,F,47,F43+
-6676839622342890000,M,30,M29-31
-3231543327042210000,M,24,M23-26
5374458001918730000,M,28,M27-28
-3253738445773370000,F,27,F27-28
-2559298485579570000,M,31,M29-31
-2152112737395770000,M,45,M39+
-5184022286711270000,M,26,M23-26
-5585925211275020000,F,32,F29-32
3163719786359920000,M,29,M29-31
-2471587529872620000,F,39,F33-42
8922234368398620000,M,35,M32-38
-1838228756290400000,M,24,M23-26
-7368796553726420000,M,53,M39+
5421564143460440000,M,26,M23-26
2216739068889880000,F,30,F29-32
-887573889706252000,F,29,F29-32
-5207567465168070000,M,25,M23-26
2339798155587430000,F,29,F29-32
8607865728243460000,M,27,M27-28
394352668252551000,M,25,M23-26
6431530883583880000,F,52,F43+
9157855528697150000,F,28,F27-28
2398408498397220000,M,28,M27-28
5968633940858490000,M,28,M27-28
-4464303414479060000,M,19,M22-
-5926374218094970000,M,21,M22-
-5655187928501340000,M,22,M22-
-2789511402619380000,F,22,F23-
6692523643301080000,F,32,F29-32
8001070798102860000,M,28,M27-28
-1679709897021650000,F,21,F23-
-3171994564273900000,F,31,F29-32
3031720014218010000,F,28,F27-28
3743648255151570000,F,51,F43+
-4254178857794380000,M,29,M29-31
6660641052735540000,M,32,M32-38
3976500111114560000,M,32,M32-38
-7025117692832900000,F,40,F33-42
-8917713171207580000,M,35,M32-38
4690496365934980000,M,19,M22-
-8126395711693090000,M,29,M29-31
5876981199419300000,M,42,M39+
1632496294606710000,M,42,M39+
1127224621003590000,M,25,M23-26
-2322478167732160000,F,24,F24-26
-248671105902733000,M,26,M23-26
-1722102770457310000,F,26,F24-26
-4617366812584260000,M,23,M23-26
1484482108628790000,F,27,F27-28
3990380050054930000,F,35,F33-42
2713567811485540000,M,36,M32-38
-6472620127413030000,F,28,F27-28
-3680785838893500000,M,27,M27-28
-1898926697428950000,F,27,F27-28
-7395395847479620000,M,26,M23-26
1956615340415380000,F,25,F24-26
-7915335274371740000,M,34,M32-38
-5708090884759120000,M,40,M39+
3588953055431950000,F,34,F33-42
7608250020248660000,M,36,M32-38
6966098796252650000,M,28,M27-28
5823683042329220000,M,35,M32-38
1074814981920450000,M,22,M22-
-6714497508739710000,M,37,M32-38
-3387412706755500000,M,33,M32-38
-863984144683875000,M,29,M29-31
-4493587791324700000,F,27,F27-28
-3459697354063530000,F,22,F23-
-1269618281046570000,F,22,F23-
8472319311941540000,F,41,F33-42
-8483707719950390000,F,43,F43+
5682546328571860000,M,17,M22-
-8599484626328570000,M,22,M22-
8805120646551990000,F,21,F23-
9142871054769990000,M,28,M27-28
3471461121440180000,M,32,M32-38
-8282203702622780000,M,32,M32-38
8922475985904780000,M,42,M39+
-7304756788947770000,M,42,M39+
5235626508627690000,F,26,F24-26
-2392271641026090000,M,21,M22-
5766202407528650000,F,31,F29-32
-8770588478419390000,F,44,F43+
3643889411538600000,M,29,M29-31
2998384498942760000,F,20,F23-
-6735809228108290000,M,40,M39+
-1396721005240950000,F,27,F27-28
-4529381233758340000,M,40,M39+
11932936323971900,M,36,M32-38
6881817867031270000,M,59,M39+
4752111589331910000,M,50,M39+
3561514024551810000,M,22,M22-
7433850201956310000,M,44,M39+
2725373785562480000,F,21,F23-
-4868605260422260000,F,21,F23-
-7809464370822320000,M,43,M39+
4737525452846370000,F,37,F33-42
6693709604797140000,F,37,F33-42
-2177274835748500000,F,34,F33-42
5982238768201440000,F,36,F33-42
4981668316971110000,F,27,F27-28
3315372805408770000,M,36,M32-38
-7275241032007050000,F,20,F23-
-466915218536611000,F,23,F23-
2704230699900670000,F,52,F43+
-3331087343814870000,M,26,M23-26
-6702629643335770000,F,41,F33-42
64833241115748300,F,30,F29-32
4364472019927500000,M,26,M23-26
-4111530881269410000,F,67,F43+
-4002344427312150000,F,33,F33-42
4692517988915900000,F,33,F33-42
-295278713089453000,M,45,M39+
-1130543209739180000,M,27,M27-28
6090624064684090000,F,28,F27-28
5609110285299020000,M,34,M32-38
3871013644691200000,M,27,M27-28
2524626339629370000,M,36,M32-38
6388032741070330000,M,24,M23-26
-6159234843805710000,M,29,M29-31
4267551050791860000,M,22,M22-
5849382836627570000,M,36,M32-38
-3491978424834260000,F,25,F24-26
-1673237640622410000,F,25,F24-26
6644375485080770000,F,45,F43+
-3011992416949640000,M,29,M29-31
-5809040169316740000,M,34,M32-38
-7969921741182480000,M,23,M23-26
5282850383552600000,F,23,F23-
3617573828659930000,M,20,M22-
-7135936177457160000,M,26,M23-26
1184867957055020000,M,21,M22-
-3319227184486310000,F,39,F33-42
126407032679096000,F,26,F24-26
6636193381901540000,M,31,M29-31
-8424303579283040000,F,23,F23-
6788476491996550000,F,29,F29-32
-370016172790686000,F,42,F33-42
4547149188875250000,M,21,M22-
-7709410575921890000,M,37,M32-38
-6776510047173920000,F,19,F23-
-6786099072482860000,M,29,M29-31
6502751252009060000,F,51,F43+
6693931994042160000,F,51,F43+
-1619971953856770000,M,22,M22-
-3122113205799600000,M,41,M39+
-1483962620841710000,M,41,M39+
-5170927976034450000,M,51,M39+
-6116774321885600000,M,26,M23-26
-3037245641283450000,F,33,F33-42
6286134491032390000,M,28,M27-28
-1686055103630080000,M,22,M22-
6018071486278150000,M,25,M23-26
-4152200952691500000,M,27,M27-28
2171091980061630000,F,25,F24-26
8651579740002860000,M,39,M39+
-3232856164986230000,M,39,M39+
-1778742404416140000,M,33,M32-38
-4128721205481650000,F,27,F27-28
2799386442073950000,M,32,M32-38
-8241952332260660000,M,19,M22-
-7392325002815210000,M,22,M22-
-8793764609497120000,F,34,F33-42
-2316031514620410000,M,37,M32-38
7111024146516570000,F,31,F29-32
8953394112422050000,F,31,F29-32
8486841684545700000,M,31,M29-31
8681505642105840000,M,20,M22-
3498306478845420000,M,48,M39+
7287643605844230000,M,38,M32-38
-7400049074130520000,M,27,M27-28
-5978534783726570000,M,42,M39+
-9172470603844360000,M,42,M39+
-358282767307230000,F,36,F33-42
-5945766647249030000,M,26,M23-26
2790644684438080000,F,34,F33-42
-1091662848712490000,M,19,M22-
6147967471489170000,M,28,M27-28
-1688015122502420000,M,20,M22-
2528804525751600000,M,35,M32-38
446846284571676000,M,30,M29-31
2924484193506880000,M,30,M29-31
-6249973403094810000,F,26,F24-26
-6508328792370690000,M,30,M29-31
-1308009147191290000,M,36,M32-38
5830090394540910000,F,35,F33-42
-4459810385541480000,F,19,F23-
-483911400383712000,M,33,M32-38
6117226971895590000,M,27,M27-28
2083972488156870000,M,20,M22-
5550731027118030000,M,51,M39+
4129969944769760000,F,26,F24-26
-9202163949576030000,F,26,F24-26
-2164336136586580000,M,36,M32-38
-1696157569698470000,M,27,M27-28
4949332657154780000,M,29,M29-31
-5720585224564890000,M,28,M27-28
-7780272217655990000,M,30,M29-31
2321164610095380000,M,27,M27-28
-2922090996570560000,F,31,F29-32
2351482981921400000,M,37,M32-38
1395230141157430000,M,31,M29-31
-574289039285876000,F,25,F24-26
-5506022760754690000,M,46,M39+
323058289645826000,M,21,M22-
-8083391876592640000,M,41,M39+
-2415579263685710000,M,25,M23-26
303342187460905000,M,32,M32-38
1694104414699060000,M,32,M32-38
5901364312101520000,M,32,M32-38
-8180147862247450000,M,24,M23-26
-3695360713706170000,M,28,M27-28
-6852113458370140000,M,49,M39+
5609694198373890000,F,24,F24-26
-2287311726487610000,M,44,M39+
3159040218536190000,M,32,M32-38
-7101853227106310000,F,32,F29-32
5761065773055850000,F,26,F24-26
-974794511338442000,M,26,M23-26
8722507545745380000,M,28,M27-28
-4987771377368800000,M,20,M22-
4407884334235510000,F,22,F23-
-699776812057177000,M,32,M32-38
-4012129950781570000,M,32,M32-38
5402317977964860000,F,27,F27-28
-1536582676117460000,M,28,M27-28
-2722756635297560000,M,33,M32-38
-1025466934738200000,M,27,M27-28
-5896593833364410000,M,22,M22-
3722242540529850000,M,20,M22-
-4158312971996590000,M,54,M39+
-4541671429804040000,F,23,F23-
1183444224308560000,M,39,M39+
-3224133932337910000,F,31,F29-32
408680804491759000,M,30,M29-31
-3720826430666990000,M,25,M23-26
-6661375806562160000,M,45,M39+
5294383520624040000,M,31,M29-31
8545746048149200000,M,31,M29-31
5880271424225170000,M,31,M29-31
-8467264365064200000,M,34,M32-38
6259584432101170000,M,23,M23-26
-8020206164478660000,F,30,F29-32
8268169012964650000,M,46,M39+
8760805288766520000,M,18,M22-
5850428806227490000,M,35,M32-38
-5212916405624470000,M,21,M22-
3769118059981220000,M,37,M32-38
-2197477729953040000,F,35,F33-42
86545072308515100,F,14,F23-
8570055811674940000,F,40,F33-42
8254696978804390000,M,19,M22-
-8976287143086500000,F,21,F23-
-5885604886380990000,M,23,M23-26
-7526747805969740000,F,31,F29-32
8649282843997750000,F,31,F29-32
-9120005191168300000,M,32,M32-38
6642797403058550000,M,32,M32-38
-3676608890733510000,M,32,M32-38
1894289500918690000,M,32,M32-38
-6741151377927460000,M,19,M22-
8196429790438820000,F,30,F29-32
3207064666961050000,F,29,F29-32
5969009049888500000,M,25,M23-26
487046914080349000,F,28,F27-28
6356870479672370000,M,28,M27-28
-8555397878468450000,F,23,F23-
-2840161631027530000,M,21,M22-
-8298894765634990000,M,26,M23-26
-8579847915776400000,F,31,F29-32
8703532313019870000,M,49,M39+
-2984875537107200000,M,32,M32-38
-1426728346192120000,M,32,M32-38
8169232523889460000,F,28,F27-28
-7291133505715170000,F,28,F27-28
1603956637484510000,M,42,M39+
5895370404998370000,M,39,M39+
2082247756422760000,M,35,M32-38
-7830864053152800000,M,24,M23-26
6078566858830170000,M,31,M29-31
-4235055241560820000,F,23,F23-
2584100445291860000,F,20,F23-
5352829853797110000,F,21,F23-
-2419791279362950000,M,34,M32-38
9179076489429090000,M,24,M23-26
5640340180477450000,M,28,M27-28
1936158771955130000,F,24,F24-26
-2770170830001700000,M,27,M27-28
-3809138174309740000,M,31,M29-31
7811534072611820000,M,28,M27-28
-4991566108402890000,M,25,M23-26
-5521788531899740000,M,21,M22-
-3630727808678290000,F,32,F29-32
6736192020135940000,F,36,F33-42
1241720539478390000,M,25,M23-26
-6170326168049420000,M,31,M29-31
-4244423238690080000,M,43,M39+
7772329660426720000,M,26,M23-26
1330085432606220000,M,27,M27-28
-1063722001324630000,F,24,F24-26
2649455777624610000,M,36,M32-38
1593930506129030000,M,35,M32-38
-9116514894311010000,M,46,M39+
-6694083853638950000,F,44,F43+
-7608903224450290000,M,28,M27-28
5398584407445520000,F,35,F33-42
5027452012955130000,M,26,M23-26
-1237226833961280000,M,21,M22-
-2383309517131200000,M,29,M29-31
4885596089869020000,F,28,F27-28
2813567674855960000,M,38,M32-38
6014204148686250000,F,21,F23-
-2132292289833200000,M,19,M22-
-901709181671473000,F,30,F29-32
978069443868085000,F,31,F29-32
6793184409169530000,F,29,F29-32
5402722308736820000,M,24,M23-26
-2845246420721700000,M,30,M29-31
3994728980740260000,M,21,M22-
1040808235649580000,M,34,M32-38
-2606572684694010000,F,31,F29-32
7416588050313290000,M,24,M23-26
692574246125512000,M,49,M39+
-4737199330972330000,M,25,M23-26
-5713744179330280000,M,32,M32-38
-4565142866714670000,M,32,M32-38
-1493026874413290000,F,62,F43+
8684090963275450000,M,28,M27-28
5509141336843640000,M,36,M32-38
-138199887197759000,M,27,M27-28
-4219512132585650000,F,24,F24-26
1862147683947820000,F,24,F24-26
-453055831850115000,M,27,M27-28
3133591603732000000,M,32,M32-38
-4061243865040850000,M,32,M32-38
6626844391871920000,M,25,M23-26
452202658468203000,F,36,F33-42
4134166862860740000,F,65,F43+
-25569966501952800,M,29,M29-31
8997228605075890000,M,44,M39+
-6116026262827640000,F,29,F29-32
2220937786153390000,M,21,M22-
-3598466940269820000,F,26,F24-26
-7472214077818850000,F,22,F23-
444069268618965000,F,28,F27-28
4872255043343040000,F,26,F24-26
1902487892507030000,M,31,M29-31
4124624064575230000,F,23,F23-
-436593722513758000,F,23,F23-
6101261554530930000,F,23,F23-
-4360918506627220000,M,21,M22-
-1691668745471710000,M,21,M22-
5088534246626580000,M,23,M23-26
-5592882428477810000,M,22,M22-
-4191215166832910000,M,28,M27-28
-5675627900078730000,M,49,M39+
6921669341139010000,F,28,F27-28
-2399746498632510000,M,21,M22-
5725844874179880000,M,30,M29-31
-3258283327341890000,F,31,F29-32
1472064465820280000,F,28,F27-28
3034416720843080000,M,27,M27-28
-8880967516316520000,M,24,M23-26
-3238637140671130000,M,31,M29-31
5363193236790000000,F,32,F29-32
-777420447035084000,M,29,M29-31
5508250197173010000,M,38,M32-38
-8891728884381720000,M,43,M39+
1875746718602190000,M,23,M23-26
1524819449661740000,F,23,F23-
7517806555703110000,M,46,M39+
7556757323793350000,M,46,M39+
-5888070107405840000,M,25,M23-26
-5008957350825650000,M,21,M22-
-5364734173653440000,M,21,M22-
-5653951578407600000,M,21,M22-
-8437541956907830000,F,22,F23-
394218154438445000,M,31,M29-31
5801677830044910000,M,34,M32-38
3109330279506500000,F,28,F27-28
5328862845957560000,F,25,F24-26
180174415695689000,M,36,M32-38
7819936464876640000,F,30,F29-32
1758523594156860000,F,38,F33-42
5535755748478670000,M,26,M23-26
-1816671660791560000,M,39,M39+
4232235518342180000,M,29,M29-31
1017779099584260000,M,22,M22-
-4923266163463990000,M,22,M22-
22900167132759700,M,22,M22-
-496978167133092000,F,33,F33-42
-895282535301778000,M,34,M32-38
-5190021629444860000,M,34,M32-38
1822757457807210000,M,36,M32-38
1021576065584480000,M,28,M27-28
-6256218750425260000,F,20,F23-
-2456702999390610000,M,28,M27-28
5375464085580500000,F,25,F24-26
3590047429833310000,M,27,M27-28
8879015569187390000,M,36,M32-38
-9116718512767580000,F,33,F33-42
-8741652041341460000,M,52,M39+
-4217612736709790000,M,34,M32-38
1924899571999040000,M,31,M29-31
-4116468806849510000,F,41,F33-42
-5246752306771490000,M,34,M32-38
-5109790813747600000,M,24,M23-26
-2503031617973070000,M,19,M22-
-2296651654045730000,M,51,M39+
-6398108772797300000,M,37,M32-38
6366647586766130000,M,45,M39+
6293085154513600000,M,29,M29-31
-1773995327397020000,M,21,M22-
1020387444552420000,M,24,M23-26
994957985493748000,M,24,M23-26
2291995104175900000,M,23,M23-26
-984336017334907000,F,29,F29-32
2773139165154480000,M,24,M23-26
2743353976556360000,F,50,F43+
2747733081266010000,F,27,F27-28
-2939863281170970000,M,29,M29-31
-8747922335572410000,M,19,M22-
-3369221370059760000,M,26,M23-26
1896116474958160000,M,41,M39+
-7314445757255760000,M,30,M29-31
6951203622585930000,F,30,F29-32
-3468506463187420000,M,28,M27-28
7211307993983110000,M,31,M29-31
7597735768595920000,M,48,M39+
-8198049962012200000,M,34,M32-38
1205646952914950000,M,22,M22-
-4026362193953310000,F,28,F27-28
-8572096313463530000,M,50,M39+
4342411752947040000,M,21,M22-
1747038769854930000,M,22,M22-
9062525921542800000,M,19,M22-
-6811212299396010000,F,40,F33-42
-6265452321354210000,M,26,M23-26
-2511354896960830000,M,26,M23-26
5101975107960900000,M,26,M23-26
-343928580886779000,M,26,M23-26
-2024325805660380000,F,27,F27-28
-3453195689185490000,F,27,F27-28
-2477455136045530000,F,32,F29-32
-7457824293678210000,M,24,M23-26
3276181979852520000,M,27,M27-28
5757385760455680000,F,44,F43+
3933760672172380000,M,39,M39+
-874121556709565000,M,31,M29-31
-4310604837244500000,M,31,M29-31
601315551547260000,M,24,M23-26
8003419265835070000,M,30,M29-31
7662973903920150000,M,30,M29-31
6431269160794970000,M,30,M29-31
-1458513626398320000,F,38,F33-42
-7190597159131420000,M,23,M23-26
-4993779345477730000,M,41,M39+
-2421029418501460000,M,41,M39+
-3720956254771070000,M,46,M39+
1097352666604160000,M,22,M22-
7701379829294770000,M,23,M23-26
4031481186314800000,F,30,F29-32
-3019907832217340000,M,43,M39+
-4498052806070620000,M,25,M23-26
2478057952606230000,M,29,M29-31
8137526220670010000,M,24,M23-26
6985487796418800000,M,24,M23-26
8551945287446520000,M,19,M22-
16877935012380800,M,28,M27-28
8623064005497690000,M,27,M27-28
-9071779039147820000,M,19,M22-
3318559632197540000,M,19,M22-
-1363771052165980000,F,28,F27-28
6607293570576080000,M,33,M32-38
569663871380899000,F,35,F33-42
3918957095767930000,F,33,F33-42
-4613189165883990000,M,74,M39+
-5244617303833850000,M,74,M39+
-47354663945705000,M,47,M39+
3852384724050680000,M,37,M32-38
-465582409753725000,M,19,M22-
-662096971918506000,M,21,M22-
3024839161122200000,M,30,M29-31
-4655166289963380000,M,24,M23-26
186789562294363000,M,27,M27-28
-1014141688809360000,M,27,M27-28
2015702681785500000,M,34,M32-38
-1013751500369310000,M,31,M29-31
4032978518987080000,F,32,F29-32
-3105452652808800000,F,32,F29-32
-7445768044780420000,F,37,F33-42
-1262337482509330000,M,41,M39+
2367074995144230000,M,37,M32-38
-2236364937264750000,F,33,F33-42
-4772472633070850000,M,27,M27-28
-2091184387687070000,M,32,M32-38
5173974964687580000,M,35,M32-38
5214304900284830000,M,28,M27-28
8205418257417830000,M,32,M32-38
3782788684998720000,M,20,M22-
-6294719093835460000,M,29,M29-31
-6087520972840390000,M,26,M23-26
6100240797085320000,M,37,M32-38
47911993921165600,M,37,M32-38
-7584864750400740000,F,34,F33-42
200939703530328000,M,18,M22-
-2565254209222850000,F,26,F24-26
-967184616248825000,M,21,M22-
-3482516006333190000,M,26,M23-26
-5569471475319860000,M,30,M29-31
5901054463389870000,F,27,F27-28
7534804042301300000,M,29,M29-31
-139902303170955000,M,29,M29-31
7194698102537530000,M,28,M27-28
-2762255737169240000,M,33,M32-38
2913076005112120000,F,25,F24-26
2603788118848650000,M,24,M23-26
-3330333293031610000,M,41,M39+
-6655260671732850000,M,27,M27-28
4165257203826950000,M,21,M22-
8228207977756080000,M,21,M22-
-9155292730095480000,M,34,M32-38
1142969758190490000,F,27,F27-28
-2432642330393540000,F,52,F43+
5250440138539830000,F,66,F43+
-9203475665463830000,F,66,F43+
1938674586266310000,M,27,M27-28
-8186254176358520000,M,29,M29-31
8690548432873830000,M,39,M39+
5939907325250360000,M,62,M39+
3660313568282110000,M,32,M32-38
1530194854830200000,M,52,M39+
7520784248782700000,M,60,M39+
5460822174895110000,M,28,M27-28
-917076275824267000,F,17,F23-
-3992203855182510000,M,30,M29-31
-4610932506588710000,M,38,M32-38
-7873464670293010000,M,35,M32-38
8839690080811400000,M,36,M32-38
-8680183797896700000,M,38,M32-38
666815280292563000,M,29,M29-31
-8011168036121130000,M,36,M32-38
-5261882246145010000,M,37,M32-38
-5358832234158570000,M,27,M27-28
1337236817038830000,M,42,M39+
-94643010647358100,M,33,M32-38
7973810041440250000,M,28,M27-28
-2933593197178100000,F,53,F43+
-163718028163236000,M,39,M39+
3124238982607350000,M,27,M27-28
1820804107745940000,M,38,M32-38
-7094474909088400000,F,24,F24-26
2159286720294270000,M,42,M39+
1034264858062760000,M,42,M39+
8835226040057300000,M,42,M39+
-5957561322496970000,F,46,F43+
-7714459212945860000,M,29,M29-31
6090072008611340000,M,43,M39+
1126020412841540000,M,24,M23-26
-1927009752673120000,M,25,M23-26
4804609642561870000,F,43,F43+
3853474895261230000,M,30,M29-31
-9160772583967920000,M,29,M29-31
-103497747004721000,M,32,M32-38
5477902298624480000,M,27,M27-28
6233220234143730000,F,22,F23-
-4412632394346810000,F,30,F29-32
-511384749127377000,F,21,F23-
-9172900626839670000,F,17,F23-
5458368824405340000,M,26,M23-26
4413530000860250000,M,17,M22-
-6282951238578420000,M,25,M23-26
3878836985198490000,M,27,M27-28
-6321341156175080000,F,54,F43+
-5869964486644180000,F,18,F23-
-8662551243365450000,F,22,F23-
-5962652446372770000,M,17,M22-
4694139542645630000,M,20,M22-
5476942631667870000,M,20,M22-
4481238111849620000,M,37,M32-38
2700888580660790000,M,37,M32-38
-578537370456275000,M,24,M23-26
7880596044985970000,F,21,F23-
1204113158850050000,F,21,F23-
1423748201112980000,M,23,M23-26
7479697738063990000,F,50,F43+
-44526410004801100,F,30,F29-32
-646917268449806000,M,34,M32-38
-3895008628423030000,F,46,F43+
6505054860332180000,M,25,M23-26
-5886692376659330000,M,29,M29-31
-8079963640121370000,M,45,M39+
-9011079914876200000,M,28,M27-28
7953952028021110000,M,38,M32-38
8044356276184770000,F,30,F29-32
-2622658433787290000,F,53,F43+
571282858270740000,F,53,F43+
8571325484483930000,F,25,F24-26
-8982274753206870000,M,21,M22-
-8607164146358690000,F,31,F29-32
-8991087298708050000,F,19,F23-
-3552762573159570000,M,47,M39+
8396440232466030000,M,30,M29-31
-8700408462780870000,M,40,M39+
8540509750058040000,F,33,F33-42
3393789397206810000,F,27,F27-28
8253305959238660000,M,23,M23-26
-4756945927932760000,F,54,F43+
3761417864623940000,M,46,M39+
2776674874632110000,M,34,M32-38
3154311369868570000,M,32,M32-38
-590846407845441000,F,42,F33-42
-3974185586116170000,F,26,F24-26
-6619407270156130000,M,27,M27-28
-8159793395008340000,M,38,M32-38
4607073808711800000,F,27,F27-28
1391644318827910000,F,23,F23-
-112010607857398000,M,32,M32-38
-5987889976590930000,M,32,M32-38
6125648522609780000,F,32,F29-32
-2018922135169810000,M,38,M32-38
2572202374749340000,M,34,M32-38
7671464435941990000,F,37,F33-42
-3269708409136660000,M,38,M32-38
-7559739949531070000,M,38,M32-38
6372570720938820000,M,36,M32-38
-1740248676852790000,M,31,M29-31
-7556329300731300000,M,21,M22-
1248090341111020000,M,25,M23-26
-6197086269594830000,M,25,M23-26
7794314052924180000,M,51,M39+
8194713783277940000,M,32,M32-38
-8775590892025140000,F,59,F43+
-3336332634492180000,F,48,F43+
1894179724460600000,M,25,M23-26
1478391253392580000,M,25,M23-26
2738302675765070000,F,16,F23-
8769606119873280000,M,47,M39+
4821509825810210000,M,23,M23-26
2566792779433800000,M,20,M22-
6219983531735470000,M,30,M29-31
7912754060476940000,M,32,M32-38
1318788185174720000,M,30,M29-31
-1381451913663810000,M,27,M27-28
-2189635152844270000,F,27,F27-28
255583935309952000,M,34,M32-38
-3488728162494990000,M,31,M29-31
83265837873603400,M,29,M29-31
-3731357893989220000,M,24,M23-26
-9072332457196160000,F,33,F33-42
3546160036854290000,F,39,F33-42
-8896066154626520000,M,32,M32-38
-7195850425836760000,M,32,M32-38
-6023099610941900000,M,32,M32-38
-7599450437387680000,F,63,F43+
1395550675880930000,M,30,M29-31
2533841072989860000,F,41,F33-42
7861724700209390000,M,35,M32-38
-3306208088105790000,F,20,F23-
-4305306041438790000,M,22,M22-
7570700011209710000,M,38,M32-38
2181284491650730000,M,28,M27-28
-4811743845381690000,M,29,M29-31
-1508110160072930000,M,31,M29-31
-4444105425014110000,F,20,F23-
8556557007573670000,F,31,F29-32
-3852301912933130000,M,28,M27-28
-2241005962780220000,M,35,M32-38
-4154206181578740000,M,19,M22-
968516785613602000,M,31,M29-31
8025647698135460000,M,21,M22-
4823627638156720000,M,22,M22-
7208668614959340000,F,24,F24-26
-2349980937547480000,M,21,M22-
8576687507783450000,F,30,F29-32
1559240791571840000,F,30,F29-32
