Unnamed: 0,device_id,gender,age,group,phone_brand,device_model,event_id,timestamp,city,state,longitude,latitude
204743,7.94505236953677e+18,F,35,F33-42,Xiaomi,MI 3,8452.0,2016-05-02 10:19:06,Visakhapatnam,AndhraPradesh,83.36877,17.76445
204785,-6.564134659504425e+18,F,24,F24-26,Xiaomi,MI 2A,527760.0,2016-05-04 21:01:31,Adilabad,AndhraPradesh,78.621767,19.770149
204796,3.5475807827973924e+18,F,28,F27-28,Huawei,荣耀4A,22980.0,2016-05-01 20:43:12,Koratla,AndhraPradesh,78.769166,18.919783
204844,-7.128163551389183e+17,F,34,F33-42,OPPO,U707T,118098.0,2016-05-03 22:47:24,Nirmal,AndhraPradesh,78.407794,19.148007999999997
204901,-5.294784076391867e+18,F,25,F24-26,Xiaomi,MI 2S,70718.0,2016-05-05 01:18:16,Ramagundam,AndhraPradesh,79.512915,18.878045999999998
204922,-8.619567200238504e+18,M,36,M32-38,Meizu,魅蓝metal,1754300.0,2016-05-06 18:55:17,Hyderabad,AndhraPradesh,78.505646,17.431596
204926,8.18859472230661e+18,F,24,F24-26,OPPO,R831S,754715.0,2016-05-06 21:05:55,ChinnaChawk,AndhraPradesh,78.894924,14.563926
204935,-6.979146836612682e+18,M,19,M22-,vivo,Y23L,8472.0,2016-05-02 10:25:47,Visakhapatnam,AndhraPradesh,83.383832,17.757323
205061,6.123170770501155e+18,F,78,F43+,Youmi,R1,3063437.0,2016-05-06 06:24:14,Nizamabad,AndhraPradesh,78.144808,18.754358
205062,1.838145357750255e+18,M,33,M32-38,Samsung,Galaxy S5,40616.0,2016-05-05 10:24:22,Rayadrug,AndhraPradesh,76.89117800000002,14.713021
205094,-5.697134854350196e+18,M,25,M23-26,Huawei,荣耀畅玩4X,667419.0,2016-05-03 06:07:07,Piduguralla,AndhraPradesh,79.93780600000002,16.565587
205103,-7.495960974354835e+18,M,34,M32-38,vivo,Y28L,1660496.0,2016-05-07 22:50:49,Sangareddi,AndhraPradesh,78.132305,17.669252999999994
205106,6.81238483053977e+18,M,38,M32-38,China Mobile,A1,531073.0,2016-05-07 22:36:00,Srikakulam,AndhraPradesh,83.97388000000002,18.36608
205111,8.268383725955497e+17,M,24,M23-26,Coolpad,大神F1Plus,32554.0,2016-05-06 04:37:59,Nalgonda,AndhraPradesh,79.281501,17.073981999999994
205236,6.764850447373158e+18,F,52,F43+,Xiaomi,MI 4,584726.0,2016-05-06 18:03:42,Mancheral,AndhraPradesh,79.466137,18.925979
205248,7.136006146427125e+18,F,25,F24-26,HTC,One,371123.0,2016-05-03 09:07:13,Miryalaguda,AndhraPradesh,79.64267699999998,16.927792
205254,-3.023619902639954e+18,F,30,F29-32,Meizu,MX2,10062.0,2016-05-01 11:55:58,Visakhapatnam,AndhraPradesh,83.37348100000001,17.772568
205286,-5.917353285030597e+18,M,52,M39+,Meizu,MX4,9234.0,2016-05-05 10:15:13,Visakhapatnam,AndhraPradesh,83.339,17.82905
205594,-6.036485791937382e+18,M,21,M22-,OPPO,R7,303634.0,2016-05-07 10:05:19,Guntur,AndhraPradesh,80.501853,16.335929
205618,6.598228675004745e+18,M,26,M23-26,Coolpad,大神F1Plus,209222.0,2016-05-06 19:21:53,ChinnaChawk,AndhraPradesh,78.874554,14.519673999999998
205623,1.7866568383928215e+18,F,32,F29-32,OPPO,R7,265652.0,2016-05-01 23:19:06,Anakapalle,AndhraPradesh,83.01751800000002,17.760095
205634,3.075534453700266e+17,M,40,M39+,Huawei,麦芒4,174016.0,2016-05-05 10:57:28,Tadpatri,AndhraPradesh,78.03962,14.984978
205656,-1.402852637641053e+18,F,23,F23-,Huawei,荣耀3C,8698.0,2016-05-03 10:31:39,Visakhapatnam,AndhraPradesh,83.399986,17.808117000000006
205669,-4.719062681019842e+18,F,33,F33-42,Samsung,Galaxy A5,232154.0,2016-05-03 18:27:39,Sikandarabad,AndhraPradesh,78.53358100000001,17.481534
205706,8.513357695260735e+17,F,16,F23-,Xiaomi,红米note,63084.0,2016-05-07 23:18:02,Tenali,AndhraPradesh,80.730265,16.270706999999998
205728,1.868518594075581e+18,F,28,F27-28,Coolpad,7295+,25723.0,2016-05-06 21:15:18,Mandamarri,AndhraPradesh,79.566024,19.028534
205985,3.228476133361448e+18,F,27,F27-28,Samsung,Galaxy Note 3,33843.0,2016-05-04 06:27:46,Bhongir,AndhraPradesh,78.938902,17.561453
206043,-3.311836990901805e+18,M,33,M32-38,Samsung,Galaxy S4,72246.0,2016-05-03 05:37:16,Samalkot,AndhraPradesh,82.22049100000002,17.099542999999993
206090,-8.078807436658472e+18,M,23,M23-26,Meizu,MX2,8366.0,2016-05-01 10:45:27,Visakhapatnam,AndhraPradesh,83.363855,17.82548
206204,-2.551165488840963e+18,F,33,F33-42,vivo,X5M,9184.0,2016-05-05 10:06:50,Visakhapatnam,AndhraPradesh,83.391111,17.799142
206228,-4.049995255313215e+18,M,32,M32-38,vivo,Xplay,456880.0,2016-05-05 17:42:29,Shimla,HimachalPradesh,77.181675,31.12148
206242,-6.379173912522723e+18,F,36,F33-42,Xiaomi,MI 3,757416.0,2016-05-05 00:20:48,Kodar,AndhraPradesh,80.057824,17.009178000000002
206244,9.013816437794366e+18,F,35,F33-42,Huawei,Ascend G700,97513.0,2016-05-05 12:31:22,Serilungampalle,AndhraPradesh,78.39598199999998,17.506535
206300,-3.211447849678386e+18,F,24,F24-26,Huawei,荣耀6 Plus,2839912.0,2016-05-01 21:58:23,Ozhukarai,Pondicherry,79.861201,12.012996000000001
206301,5.246250365290745e+16,F,31,F29-32,Huawei,G610S,320963.0,2016-05-04 21:06:05,Kakinada,AndhraPradesh,82.25825499999998,16.984098
206313,-8.171843210471017e+18,M,13,M22-,Samsung,Galaxy Note,6535.0,2016-05-04 08:04:47,Visakhapatnam,AndhraPradesh,83.35430699999998,17.77573
206565,-9.20107469362879e+18,M,30,M29-31,Huawei,荣耀3C,6308.0,2016-05-02 08:43:05,Visakhapatnam,AndhraPradesh,83.387266,17.742234
206673,7.388776868059269e+18,F,26,F24-26,OPPO,R1,50305.0,2016-05-04 16:45:22,Sattenapalle,AndhraPradesh,80.267493,16.430165
206684,3.597949517532601e+18,F,44,F43+,Samsung,Galaxy S4,264968.0,2016-05-05 22:10:14,Gudivada,AndhraPradesh,81.014313,16.479997
206705,-6.470075675726527e+18,M,51,M39+,Huawei,荣耀3C,1536019.0,2016-05-05 23:06:54,Lunglei,Mizoram,92.77069,22.914505
206706,-1.2413831506728422e+18,M,27,M27-28,OPPO,R6007,469944.0,2016-05-05 19:04:45,Ponnur,AndhraPradesh,80.631276,16.136043
206715,1.3592642104314337e+18,M,31,M29-31,Huawei,荣耀6,195970.0,2016-05-02 08:36:45,Narasapur,AndhraPradesh,81.724441,16.484810999999997
206738,-6.014607146316091e+18,F,31,F29-32,Xiaomi,MI 3,1191462.0,2016-05-03 00:08:58,Dharmavaram,AndhraPradesh,77.770917,14.478837
206739,4.55865608986092e+18,M,25,M23-26,Samsung,Galaxy Note 3,748316.0,2016-05-01 22:06:31,Tadpatri,AndhraPradesh,78.011872,15.000983999999999
206754,3.4116417386818284e+18,F,34,F33-42,OPPO,R6007,37824.0,2016-05-01 08:57:13,Miryalaguda,AndhraPradesh,79.65458799999998,16.969579
206814,-5.413177879680466e+18,F,31,F29-32,vivo,X3T,82185.0,2016-05-07 06:30:34,Shillong,Meghalaya,91.968052,25.649046
206849,-3.6483281515515735e+18,F,21,F23-,Samsung,联想黄金斗士S8,23042.0,2016-05-01 20:18:34,Nuzvid,AndhraPradesh,80.937579,16.844044
207088,-7.166467580645512e+18,M,28,M27-28,Meizu,MX5,151315.0,2016-05-04 13:01:12,Siddipet,AndhraPradesh,78.93710800000002,18.204841000000002
207105,-9.428628812745434e+17,F,30,F29-32,vivo,S7I,9933.0,2016-05-07 10:24:50,Visakhapatnam,AndhraPradesh,83.32951,17.796020000000006
207146,-5.115628456682712e+18,M,23,M23-26,Samsung,Galaxy S4,91893.0,2016-05-07 15:17:06,Nalgonda,AndhraPradesh,79.28143200000002,17.141413999999994
207171,-8.893548696162152e+18,M,44,M39+,Samsung,Galaxy Mega 5.8,359094.0,2016-05-03 19:42:23,Vuyyuru,AndhraPradesh,80.929362,16.450526999999994
207185,3.887152194176513e+18,M,32,M32-38,Xiaomi,MI 3,416666.0,2016-05-07 05:48:28,Vijayawada,AndhraPradesh,80.66407,16.613737
207195,7.093381353430063e+18,M,32,M32-38,Samsung,A890e,9653.0,2016-05-06 10:29:44,Visakhapatnam,AndhraPradesh,83.31371999999998,17.805806
207197,3.78623772048756e+18,F,38,F33-42,vivo,Xperia C,599979.0,2016-05-01 10:50:59,Nuzvid,AndhraPradesh,80.92462499999998,16.868682
207203,-1.630491220919338e+18,M,30,M29-31,vivo,X5Pro,9741.0,2016-05-07 10:01:27,Visakhapatnam,AndhraPradesh,83.31090999999998,17.764538
207336,3.3892895501418035e+18,M,32,M32-38,OPPO,R3,7124.0,2016-05-02 09:17:02,Visakhapatnam,AndhraPradesh,83.388746,17.791598999999994
207883,-6.163718762014258e+17,F,30,F29-32,Xiaomi,红米2,491097.0,2016-05-05 01:56:43,Bhongir,AndhraPradesh,78.89016099999998,17.554201000000006
207888,1.3977845399829612e+18,M,28,M27-28,Xiaomi,红米2A,47753.0,2016-05-06 14:06:24,Chirala,AndhraPradesh,80.4037,15.877919
207964,-5.654938165846402e+18,M,30,M29-31,Samsung,A890e,259503.0,2016-05-07 18:13:41,Visakhapatnam,AndhraPradesh,83.399008,17.782273999999994
207973,5.732470369568852e+18,F,34,F33-42,Meizu,MX4 Pro,45853.0,2016-05-05 13:22:55,Rayadrug,AndhraPradesh,76.91092900000002,14.792116
208048,7.60884327344521e+18,M,30,M29-31,vivo,Y11,150089.0,2016-05-06 22:56:41,Patancheru,AndhraPradesh,78.285935,17.54663
208058,-4.396323336766132e+18,F,30,F29-32,Huawei,荣耀6 Plus,1233567.0,2016-05-06 17:47:22,LalbahadurNagar,AndhraPradesh,78.524744,17.491695
208061,5.0309404028886e+17,M,37,M32-38,Xiaomi,MI 4,28965.0,2016-05-07 23:52:06,Suriapet,AndhraPradesh,79.662367,17.173398000000002
208096,-6.923838371177212e+18,M,20,M22-,Meizu,魅蓝,218155.0,2016-05-07 06:51:39,Hindupur,AndhraPradesh,77.515215,13.862095000000002
208108,-6.34939031693881e+18,M,31,M29-31,Xiaomi,红米2,93380.0,2016-05-04 16:03:52,Bodhan,AndhraPradesh,77.96642299999998,18.676323
208113,-1.0534708300145363e+17,M,25,M23-26,OPPO,R831S,164943.0,2016-05-02 06:42:25,Kavali,AndhraPradesh,80.082915,14.998847
208202,-3.064470532535297e+18,M,25,M23-26,Xiaomi,S7,60110.0,2016-05-07 21:02:11,Karnul,AndhraPradesh,78.092209,15.886603
208226,8.445222174084617e+18,F,36,F33-42,Huawei,荣耀6,508268.0,2016-05-01 17:44:41,Adoni,AndhraPradesh,77.323012,15.662103
208229,-1.861126461114769e+17,M,25,M23-26,Huawei,荣耀畅玩5X,47953.0,2016-05-07 14:14:07,Anantapur,AndhraPradesh,77.68333100000002,14.771323
208232,-1.0689684599063346e+18,F,27,F27-28,Samsung,Galaxy Note 2,2415936.0,2016-05-04 06:38:22,Kallur,AndhraPradesh,77.84549100000002,15.724607
208233,-5.068723902348497e+18,M,39,M39+,Huawei,C8818,1594873.0,2016-05-07 01:02:47,Vijayawada,AndhraPradesh,80.64667899999998,16.616065
208234,-4.150329032455454e+18,F,30,F29-32,Xiaomi,MI 2S,49446.0,2016-05-01 16:13:17,Proddatur,AndhraPradesh,78.649824,14.812428
208261,8.898675053451475e+18,F,47,F43+,Hammer,坚果手机,340640.0,2016-05-02 07:16:21,Shillong,Meghalaya,91.897679,25.613906
208268,6.839512089466617e+18,M,39,M39+,Meitu,2,211535.0,2016-05-06 21:41:37,Palasa,AndhraPradesh,84.513311,18.819651
208316,-1.0658006143280672e+18,M,27,M27-28,Huawei,Mate 7,58126.0,2016-05-07 20:27:00,Chittur,AndhraPradesh,79.179991,13.238339000000002
208329,-6.135368783684513e+17,M,38,M32-38,vivo,X3V,9571.0,2016-05-06 10:07:31,Visakhapatnam,AndhraPradesh,83.332775,17.771692
208365,9.968574111715066e+17,M,35,M32-38,Xiaomi,小米note,8214.0,2016-05-01 10:14:21,Visakhapatnam,AndhraPradesh,83.399371,17.783904999999994
208384,-4.152677213518628e+18,F,40,F33-42,Meizu,魅蓝metal,2477451.0,2016-05-05 11:08:58,Nalgonda,AndhraPradesh,79.28981200000003,17.140821
208385,-4.053934822524772e+18,F,39,F33-42,Samsung,Galaxy Note 8.0,26722.0,2016-05-04 22:21:12,Tadpatri,AndhraPradesh,78.06264499999997,14.93741
208392,7.782140412501336e+18,M,36,M32-38,vivo,Y33,572083.0,2016-05-01 09:02:18,Samalkot,AndhraPradesh,82.236242,17.113681999999994
208403,-8.194083579865854e+18,F,33,F33-42,Huawei,荣耀6 plus,6468.0,2016-05-03 08:21:59,Visakhapatnam,AndhraPradesh,83.339508,17.791453
209265,-6.0350241770165e+18,F,40,F33-42,Samsung,Galaxy S5,8686.0,2016-05-03 10:51:34,Visakhapatnam,AndhraPradesh,83.354373,17.765288
209568,-2.6038759034623e+18,M,27,M27-28,Youmi,R1,66579.0,2016-05-03 01:38:50,Guntakal,AndhraPradesh,77.461291,15.270534
209587,1.286880404383392e+18,M,34,M32-38,Samsung,Galaxy Grand DUOS,243528.0,2016-05-04 06:29:57,Dharmavaram,AndhraPradesh,77.72102799999998,14.434472
209604,-6.457353174981974e+18,M,21,M22-,LeEco,超级手机1 Pro,6274.0,2016-05-02 08:37:28,Visakhapatnam,AndhraPradesh,83.326763,17.828761
209861,7.478120969706041e+18,M,27,M27-28,Huawei,荣耀6,1317822.0,2016-05-05 17:27:25,Siddipet,AndhraPradesh,78.857215,18.125485
209862,2.8531968067218345e+18,F,34,F33-42,Huawei,荣耀X2,33092.0,2016-05-06 05:33:46,Belampalli,AndhraPradesh,79.544371,19.138613
209953,-1.7002006391037786e+18,F,33,F33-42,Samsung,Galaxy S6 Edge,9468.0,2016-05-06 10:24:55,Visakhapatnam,AndhraPradesh,83.327037,17.762154000000006
209980,-6.237312819834397e+18,F,33,F33-42,Huawei,荣耀畅玩4,9157.0,2016-05-05 10:17:59,Visakhapatnam,AndhraPradesh,83.346715,17.795769
210121,-1.3454941682762757e+18,F,24,F24-26,Huawei,Ascend P6,32109.0,2016-05-07 03:05:52,Vuyyuru,AndhraPradesh,80.887457,16.445025
210288,-6.760864110883701e+18,F,26,F24-26,LeEco,超级手机1,2641211.0,2016-05-05 08:27:42,Tadpatri,AndhraPradesh,78.020198,14.996584
210289,-6.232499404054921e+18,M,24,M23-26,Samsung,Galaxy Note 3,6422.0,2016-05-03 08:42:55,Visakhapatnam,AndhraPradesh,83.32208,17.818033
210381,-7.508912584886488e+18,F,34,F33-42,Huawei,Ascend P6,987215.0,2016-05-04 12:32:20,Nandyal,AndhraPradesh,78.502024,15.579435
210384,-8.273050274978659e+18,F,20,F23-,Xiaomi,MI 2A,2319276.0,2016-05-06 08:52:23,Rajamahendri,AndhraPradesh,81.856267,17.118278
210386,-6.619064823321958e+18,M,23,M23-26,Xiaomi,红米note,74022.0,2016-05-04 07:15:57,Mandamarri,AndhraPradesh,79.538787,19.007552
210398,-8.865076718157529e+18,M,34,M32-38,Huawei,G620-L75,25123.0,2016-05-04 21:14:58,Guntakal,AndhraPradesh,77.451497,15.275279999999999
210405,4.578021565109379e+18,M,27,M27-28,Xiaomi,红米note增强版,7290.0,2016-05-03 09:15:12,Visakhapatnam,AndhraPradesh,83.345518,17.827364000000006
210578,-5.611832677502627e+18,F,26,F24-26,vivo,Y51,27344.0,2016-05-07 22:36:59,Nirmal,AndhraPradesh,78.39352799999998,19.172763
210711,5.366697736487685e+18,F,28,F27-28,vivo,Y13L,7530.0,2016-05-04 09:18:48,Visakhapatnam,AndhraPradesh,83.314892,17.798535
210730,-2.559298485579577e+18,M,31,M29-31,vivo,X5Max,143591.0,2016-05-01 20:19:12,Bhongir,AndhraPradesh,78.900273,17.589119
210747,3.163719786359928e+18,M,29,M29-31,Huawei,Y511-T00,289139.0,2016-05-04 21:23:27,Palwancha,AndhraPradesh,80.74089900000001,17.672106000000007
210751,2.3984084983972234e+18,M,28,M27-28,Xiaomi,MI 2C,204057.0,2016-05-05 14:40:43,ChinnaChawk,AndhraPradesh,78.878562,14.566061999999999
210768,5.968633940858493e+18,M,28,M27-28,Meizu,魅蓝Note 2,538070.0,2016-05-03 23:26:21,Shimla,HimachalPradesh,77.19280599999998,31.142958
210772,-3.1719945642739057e+18,F,31,F29-32,vivo,X5SL,440852.0,2016-05-02 09:11:51,Tuni,AndhraPradesh,82.604711,17.416184
210786,5.876981199419308e+18,M,42,M39+,Samsung,Galaxy Note 2,536452.0,2016-05-03 21:59:23,Kavali,AndhraPradesh,80.041732,14.966729999999998
210788,-7.395395847479624e+18,M,26,M23-26,Samsung,Galaxy J7,6284.0,2016-05-02 08:25:40,Visakhapatnam,AndhraPradesh,83.322411,17.795261
210977,1.0748149819204588e+18,M,22,M22-,vivo,Y35,278708.0,2016-05-06 12:27:53,Warangal,AndhraPradesh,79.613776,18.084512
210979,-8.599484626328574e+18,M,22,M22-,Samsung,Galaxy S6 Edge,63181.0,2016-05-07 23:55:11,Nirmal,AndhraPradesh,78.410381,19.205012
210989,8.922475985904787e+18,M,42,M39+,Xiaomi,MI 1S,9734.0,2016-05-07 10:17:09,Visakhapatnam,AndhraPradesh,83.347462,17.77485
211034,5.609110285299029e+18,M,34,M32-38,Xiaomi,红米2,116416.0,2016-05-01 21:05:20,Yemmiganur,AndhraPradesh,77.55960300000002,15.747546
211176,-5.809040169316744e+18,M,34,M32-38,OPPO,1107,405993.0,2016-05-05 08:43:56,Kamareddi,AndhraPradesh,78.399323,18.404524
211182,-3.3192271844863155e+18,F,39,F33-42,Huawei,荣耀7,6619.0,2016-05-07 08:39:40,Visakhapatnam,AndhraPradesh,83.36740999999998,17.751338
211212,1.2640703267909696e+17,F,26,F24-26,Meizu,魅蓝Note 2,10104.0,2016-05-01 11:02:17,Visakhapatnam,AndhraPradesh,83.38817900000002,17.791807000000006
211341,-1.6199719538567708e+18,M,22,M22-,Huawei,荣耀畅玩4X,162456.0,2016-05-01 02:50:25,Rajendranagar,AndhraPradesh,78.480696,17.336294
211348,-1.6860551036300897e+18,M,22,M22-,Duowei,S2L,2612686.0,2016-05-04 11:51:10,ChinnaChawk,AndhraPradesh,78.843923,14.548951
211350,2.799386442073951e+18,M,32,M32-38,Hammer,坚果手机,7984.0,2016-05-06 09:10:57,Visakhapatnam,AndhraPradesh,83.315403,17.790138
211511,-4.839114003837124e+17,M,33,M32-38,Meizu,MX2,6655.0,2016-05-07 08:51:36,Visakhapatnam,AndhraPradesh,83.33906499999998,17.747528
211837,-4.987771377368803e+18,M,20,M22-,Samsung,A788t,235023.0,2016-05-04 20:00:37,PortBlair,AndamanandNicobarIslands,92.854632,11.746213000000001
211856,6.642797403058557e+18,M,32,M32-38,Xiaomi,红米2A,52193.0,2016-05-05 17:05:51,Kukatpalle,AndhraPradesh,78.47569899999998,17.553897999999997
211870,1.2417205394783954e+18,M,25,M23-26,Samsung,Galaxy Note 3,418554.0,2016-05-07 05:56:32,Nuzvid,AndhraPradesh,80.903003,16.840549000000006
211873,-1.063722001324637e+18,F,24,F24-26,vivo,X6 D,200871.0,2016-05-01 12:45:21,Vuyyuru,AndhraPradesh,80.903224,16.393816
211879,-1.2372268339612882e+18,M,21,M22-,Nubia,Z9,25248.0,2016-05-05 21:31:56,PortBlair,AndamanandNicobarIslands,92.844568,11.705205
211936,-1.691668745471715e+18,M,21,M22-,Samsung,Galaxy Note 3,519463.0,2016-05-05 15:22:22,Qutubullapur,AndhraPradesh,78.55101499999998,17.473011
211941,-8.880967516316528e+18,M,24,M23-26,LeEco,超级手机Max,145736.0,2016-05-06 11:09:21,Eluru,AndhraPradesh,81.160966,16.810489999999998
212010,-4.993779345477732e+18,M,41,M39+,Lenovo,U956,7774.0,2016-05-05 09:08:52,Visakhapatnam,AndhraPradesh,83.34342600000002,17.773639000000006
212025,3.318559632197548e+18,M,19,M22-,Ou Xin,T80,7939.0,2016-05-06 09:25:36,Visakhapatnam,AndhraPradesh,83.31790600000002,17.760026999999994
212059,4.791199392116562e+16,M,37,M32-38,Huawei,荣耀7,301811.0,2016-05-01 10:42:07,Mangalagiri,AndhraPradesh,80.644276,16.518967
212072,2.0093970353032848e+17,M,18,M22-,Xiaomi,MI 2,817179.0,2016-05-01 14:00:22,Warangal,AndhraPradesh,79.64694399999998,18.10354
212073,-5.569471475319864e+18,M,30,M29-31,Xiaomi,红米note,39878.0,2016-05-03 10:00:46,Nellur,AndhraPradesh,80.014033,14.55614
212091,5.901054463389878e+18,F,27,F27-28,Huawei,Mate 7,6073.0,2016-05-01 08:38:44,Visakhapatnam,AndhraPradesh,83.319852,17.761956
212189,-8.18625417635853e+18,M,29,M29-31,Huawei,荣耀畅玩4X,377936.0,2016-05-04 14:49:01,Karaikal,Pondicherry,79.907474,10.960055
212194,-5.261882246145017e+18,M,37,M32-38,Coolpad,7296,278264.0,2016-05-03 12:08:58,Rayadrug,AndhraPradesh,76.89638000000002,14.759410999999998
212199,4.4135300008602593e+18,M,17,M22-,Samsung,A320t,74358.0,2016-05-06 07:54:01,Khammam,AndhraPradesh,80.23006500000002,17.3489
212202,-6.197086269594836e+18,M,25,M23-26,Samsung,Galaxy Golden,7141.0,2016-05-03 09:47:02,Visakhapatnam,AndhraPradesh,83.39696599999998,17.813979
212272,1.8941797244606067e+18,M,25,M23-26,LeEco,超级手机1 Pro,439126.0,2016-05-07 09:32:00,Nuzvid,AndhraPradesh,80.90637,16.840841
212281,-3.731357893989221e+18,M,24,M23-26,Hisense,T820,512428.0,2016-05-03 12:12:16,Tenali,AndhraPradesh,80.721479,16.286133
212289,3.5461600368542976e+18,F,39,F33-42,Meizu,魅蓝Note 2,2818595.0,2016-05-06 00:09:34,Tura,Meghalaya,90.270615,25.538619
212290,-5.861114046598051e+18,M,31,M29-31,Huawei,Ascend P7,21953.0,2016-05-04 19:52:04,Bhimavaram,AndhraPradesh,81.56029600000002,16.614562
212319,-6.77464697537642e+18,F,29,F29-32,OPPO,R7 Plus,108610.0,2016-05-06 17:02:00,Kadiri,AndhraPradesh,78.201978,14.134613
212440,-2.355540723353536e+18,M,30,M29-31,Coolpad,大神F2,69490.0,2016-05-01 00:18:59,Kodar,AndhraPradesh,80.00858000000002,16.991926
212586,6.784249395872737e+18,M,29,M29-31,Huawei,MT2-C00,622585.0,2016-05-01 07:33:18,Serilungampalle,AndhraPradesh,78.42738100000003,17.512408999999998
212602,-2.3039813259545728e+18,F,25,F24-26,vivo,X5Pro,9805.0,2016-05-07 10:31:01,Visakhapatnam,AndhraPradesh,83.35197699999998,17.81631
212692,-2.8093956860263127e+18,M,19,M22-,Samsung,Galaxy Mega 6.3,61237.0,2016-05-04 22:33:19,Mancheral,AndhraPradesh,79.49396999999998,18.957720000000002
212822,2.8186277804892104e+18,M,32,M32-38,ZUK,Z1,7605.0,2016-05-05 09:38:12,Visakhapatnam,AndhraPradesh,83.399686,17.815053
212853,3.996014046142029e+18,F,37,F33-42,Xiaomi,MI 3,7704.0,2016-05-05 09:05:30,Visakhapatnam,AndhraPradesh,83.380703,17.762643
212872,6.135081056875691e+18,M,27,M27-28,Samsung,A330e,650035.0,2016-05-05 23:26:48,PortBlair,AndamanandNicobarIslands,92.80104399999999,11.740983
212873,8.643265134704097e+18,M,31,M29-31,Huawei,Mate 7,296384.0,2016-05-04 06:15:23,Sirsilla,AndhraPradesh,78.824943,18.49655
212886,-3.617328296022989e+18,M,44,M39+,Xiaomi,MI 3,39081.0,2016-05-07 09:06:12,Mancheral,AndhraPradesh,79.50354499999997,18.947757
212904,-4.95657258267338e+18,M,23,M23-26,Meizu,MX4,8811.0,2016-05-03 10:36:28,Visakhapatnam,AndhraPradesh,83.348354,17.770666000000006
213024,-6.723242902912644e+18,M,25,M23-26,One Plus,One,213291.0,2016-05-06 22:36:17,Gadwal,AndhraPradesh,77.829548,16.269957
213089,-3.2942604112420864e+18,F,25,F24-26,Samsung,A780,89981.0,2016-05-02 10:21:00,Tenali,AndhraPradesh,80.72955300000002,16.269271999999994
213132,-6.050923850694937e+18,F,20,F23-,OPPO,R831T,196170.0,2016-05-03 08:20:35,Machilipatnam,AndhraPradesh,81.193676,16.283402000000002
213142,4.099598417673401e+18,M,35,M32-38,Meizu,魅蓝Note 2,236226.0,2016-05-02 20:55:52,Koratla,AndhraPradesh,78.754374,18.887736999999998
213148,-5.348020644857872e+18,M,19,M22-,Huawei,Mate 7,6732.0,2016-05-01 08:57:34,Visakhapatnam,AndhraPradesh,83.339986,17.740248
213155,-8.936102339609608e+18,F,51,F43+,Coolpad,8085,31768.0,2016-05-01 03:10:29,Sangareddi,AndhraPradesh,78.11235599999998,17.688865999999994
213330,3.482641454398432e+17,M,21,M22-,Xiaomi,红米2A,9357.0,2016-05-05 10:27:49,Visakhapatnam,AndhraPradesh,83.34046500000002,17.785994
213358,8.033425405240346e+18,M,26,M23-26,Meizu,魅蓝NOTE,56685.0,2016-05-02 20:07:32,Serilungampalle,AndhraPradesh,78.35936600000002,17.539145
213370,-3.735577371188393e+18,M,32,M32-38,vivo,Xplay,39831.0,2016-05-02 10:29:39,Kamareddi,AndhraPradesh,78.40620999999999,18.355825
213491,4.557215900490111e+18,M,26,M23-26,vivo,Y27,44598.0,2016-05-07 12:30:27,Kodar,AndhraPradesh,79.988212,17.076754
213683,7.715970723732395e+18,M,31,M29-31,OPPO,R7 Plus,55389.0,2016-05-04 18:57:05,Rayachoti,AndhraPradesh,78.76367900000002,14.086892
213685,-5.632851734800395e+18,F,19,F23-,vivo,X3S,796278.0,2016-05-07 14:57:12,Ponnur,AndhraPradesh,80.62548000000002,16.125297
213687,-5.446701839273825e+18,M,26,M23-26,vivo,X3L,7569.0,2016-05-04 09:24:19,Visakhapatnam,AndhraPradesh,83.392433,17.778848999999994
214132,-4.703825012969958e+18,F,28,F27-28,Xiaomi,红米Note3,8274.0,2016-05-01 10:38:47,Visakhapatnam,AndhraPradesh,83.331409,17.797941
214224,-5.664492522502e+18,M,50,M39+,Huawei,荣耀6,2570322.0,2016-05-02 01:19:50,Gudur,AndhraPradesh,79.856672,14.233248000000001
214226,3.8317249254692695e+18,M,33,M32-38,Huawei,荣耀6,44852.0,2016-05-01 13:28:31,Bapatla,AndhraPradesh,80.560528,15.966016
214230,-6.292574627020083e+18,M,25,M23-26,Xiaomi,红米Note2,275682.0,2016-05-05 10:18:54,Dharmavaram,AndhraPradesh,77.74833799999998,14.464166
214246,-6.24574172949808e+17,M,31,M29-31,Lenovo,795+,6091.0,2016-05-01 08:13:18,Visakhapatnam,AndhraPradesh,83.353949,17.771355
214379,-8.39855926131876e+18,M,27,M27-28,Samsung,Galaxy S4,239733.0,2016-05-07 23:10:57,Rajamahendri,AndhraPradesh,81.846204,17.104771
214387,1.5000655605701588e+18,M,37,M32-38,vivo,X6 D,63959.0,2016-05-07 00:37:53,Dharmavaram,AndhraPradesh,77.749967,14.470323
214419,8.837534392517456e+18,M,40,M39+,Huawei,荣耀畅玩4X,32556.0,2016-05-06 04:05:39,Gaddiannaram,AndhraPradesh,78.584959,17.451774
214448,-1.0234931907648024e+18,M,45,M39+,Xiaomi,MI 2A,343863.0,2016-05-07 09:07:17,Gudivada,AndhraPradesh,81.090839,16.529398999999998
214451,-2.945230424702945e+18,M,33,M32-38,Samsung,领世旗舰3,61743.0,2016-05-06 22:37:53,Gadwal,AndhraPradesh,77.877094,16.242831
